,team_id,team_name,year_id,year_text,season
0,596471,A&M-Corpus Christi,614839,2025-26,2026
1,596471,A&M-Corpus Christi,596471,2024-25,2025
2,596471,A&M-Corpus Christi,573989,2023-24,2024
3,596471,A&M-Corpus Christi,548068,2022-23,2023
4,596471,A&M-Corpus Christi,526333,2021-22,2022
5,596471,A&M-Corpus Christi,508948,2020-21,2021
6,596471,A&M-Corpus Christi,494234,2019-20,2020
7,596471,A&M-Corpus Christi,471516,2018-19,2019
8,596471,A&M-Corpus Christi,197740,2017-18,2018
9,596471,A&M-Corpus Christi,65497,2016-17,2017
10,596471,A&M-Corpus Christi,85554,2015-16,2016
11,596471,A&M-Corpus Christi,18078,2014-15,2015
12,596471,A&M-Corpus Christi,80379,2013-14,2014
13,596471,A&M-Corpus Christi,78663,2012-13,2013
14,596471,A&M-Corpus Christi,13820,2011-12,2012
15,596471,A&M-Corpus Christi,96989,2010-11,2011
16,596471,A&M-Corpus Christi,27619,2009-10,2010
17,596471,A&M-Corpus Christi,320506,2008-09,2009
18,596471,A&M-Corpus Christi,236155,2007-08,2008
19,596471,A&M-Corpus Christi,235216,2006-07,2007
20,596471,A&M-Corpus Christi,197326,2005-06,2006
21,596471,A&M-Corpus Christi,349350,2004-05,2005
22,596471,A&M-Corpus Christi,280171,2003-04,2004
23,596471,A&M-Corpus Christi,319590,2002-03,2003
24,596471,A&M-Corpus Christi,165173,2001-02,2002
25,596471,A&M-Corpus Christi,390373,2000-01,2001
26,596471,A&M-Corpus Christi,164271,1999-00,1900
27,596477,Abilene Christian,614845,2025-26,2026
28,596477,Abilene Christian,596477,2024-25,2025
29,596477,Abilene Christian,573995,2023-24,2024
30,596477,Abilene Christian,548074,2022-23,2023
31,596477,Abilene Christian,526339,2021-22,2022
32,596477,Abilene Christian,508954,2020-21,2021
33,596477,Abilene Christian,494240,2019-20,2020
34,596477,Abilene Christian,471223,2018-19,2019
35,596477,Abilene Christian,197445,2017-18,2018
36,596477,Abilene Christian,65202,2016-17,2017
37,596477,Abilene Christian,85258,2015-16,2016
38,596477,Abilene Christian,17781,2014-15,2015
39,596477,Abilene Christian,80081,2013-14,2014
40,596477,Abilene Christian,78667,2012-13,2013
41,596477,Abilene Christian,13824,2011-12,2012
42,596477,Abilene Christian,96993,2010-11,2011
43,596477,Abilene Christian,27623,2009-10,2010
44,596477,Abilene Christian,319644,2008-09,2009
45,596477,Abilene Christian,235293,2007-08,2008
46,596477,Abilene Christian,234354,2006-07,2007
47,596477,Abilene Christian,196468,2005-06,2006
48,596477,Abilene Christian,348498,2004-05,2005
49,596477,Abilene Christian,279320,2003-04,2004
50,596477,Abilene Christian,318744,2002-03,2003
51,596477,Abilene Christian,164324,2001-02,2002
52,596477,Abilene Christian,389526,2000-01,2001
53,596477,Abilene Christian,163432,1999-00,1900
54,596477,Abilene Christian,347620,1998-99,1999
55,596430,Air Force,614798,2025-26,2026
56,596430,Air Force,596430,2024-25,2025
57,596430,Air Force,573924,2023-24,2024
58,596430,Air Force,547889,2022-23,2023
59,596430,Air Force,526288,2021-22,2022
60,596430,Air Force,508902,2020-21,2021
61,596430,Air Force,494489,2019-20,2020
62,596430,Air Force,471472,2018-19,2019
63,596430,Air Force,197696,2017-18,2018
64,596430,Air Force,65453,2016-17,2017
65,596430,Air Force,85510,2015-16,2016
66,596430,Air Force,18034,2014-15,2015
67,596430,Air Force,80335,2013-14,2014
68,596430,Air Force,78621,2012-13,2013
69,596430,Air Force,13778,2011-12,2012
70,596430,Air Force,96947,2010-11,2011
71,596430,Air Force,27576,2009-10,2010
72,596430,Air Force,320224,2008-09,2009
73,596430,Air Force,235873,2007-08,2008
74,596430,Air Force,234935,2006-07,2007
75,596430,Air Force,197048,2005-06,2006
76,596430,Air Force,349076,2004-05,2005
77,596430,Air Force,279899,2003-04,2004
78,596430,Air Force,319321,2002-03,2003
79,596430,Air Force,164904,2001-02,2002
80,596430,Air Force,390106,2000-01,2001
81,596430,Air Force,164012,1999-00,1900
82,596430,Air Force,348201,1998-99,1999
83,596419,Akron,614787,2025-26,2026
84,596419,Akron,596419,2024-25,2025
85,596419,Akron,573912,2023-24,2024
86,596419,Akron,547860,2022-23,2023
87,596419,Akron,526276,2021-22,2022
88,596419,Akron,508890,2020-21,2021
89,596419,Akron,497072,2019-20,2020
90,596419,Akron,349438,2015-16,2016
91,596419,Akron,17782,2014-15,2015
92,596419,Akron,80082,2013-14,2014
93,596419,Akron,78369,2012-13,2013
94,596419,Akron,13527,2011-12,2012
95,596419,Akron,96686,2010-11,2011
96,596419,Akron,27315,2009-10,2010
97,596419,Akron,319647,2008-09,2009
98,596419,Akron,235296,2007-08,2008
99,596419,Akron,234357,2006-07,2007
100,596419,Akron,196471,2005-06,2006
101,596419,Akron,348501,2004-05,2005
102,596419,Akron,279323,2003-04,2004
103,596419,Akron,318747,2002-03,2003
104,596419,Akron,164327,2001-02,2002
105,596419,Akron,389529,2000-01,2001
106,596419,Akron,163435,1999-00,1900
107,596419,Akron,347623,1998-99,1999
108,596480,Alabama,614848,2025-26,2026
109,596480,Alabama,596480,2024-25,2025
110,596480,Alabama,573998,2023-24,2024
111,596480,Alabama,548077,2022-23,2023
112,596480,Alabama,526342,2021-22,2022
113,596480,Alabama,508957,2020-21,2021
114,596480,Alabama,494243,2019-20,2020
115,596480,Alabama,471226,2018-19,2019
116,596480,Alabama,197448,2017-18,2018
117,596480,Alabama,65205,2016-17,2017
118,596480,Alabama,85261,2015-16,2016
119,596480,Alabama,17785,2014-15,2015
120,596480,Alabama,80085,2013-14,2014
121,596480,Alabama,78372,2012-13,2013
122,596480,Alabama,13530,2011-12,2012
123,596480,Alabama,96689,2010-11,2011
124,596480,Alabama,27318,2009-10,2010
125,596480,Alabama,319650,2008-09,2009
126,596480,Alabama,235299,2007-08,2008
127,596480,Alabama,234360,2006-07,2007
128,596480,Alabama,196474,2005-06,2006
129,596480,Alabama,348504,2004-05,2005
130,596480,Alabama,279326,2003-04,2004
131,596480,Alabama,318750,2002-03,2003
132,596480,Alabama,164330,2001-02,2002
133,596480,Alabama,389532,2000-01,2001
134,596480,Alabama,163438,1999-00,1900
135,596480,Alabama,347626,1998-99,1999
136,596478,Alabama A&M,614846,2025-26,2026
137,596478,Alabama A&M,596478,2024-25,2025
138,596478,Alabama A&M,573996,2023-24,2024
139,596478,Alabama A&M,548075,2022-23,2023
140,596478,Alabama A&M,526340,2021-22,2022
141,596478,Alabama A&M,508955,2020-21,2021
142,596478,Alabama A&M,494241,2019-20,2020
143,596478,Alabama A&M,471224,2018-19,2019
144,596478,Alabama A&M,197446,2017-18,2018
145,596478,Alabama A&M,65203,2016-17,2017
146,596478,Alabama A&M,85259,2015-16,2016
147,596478,Alabama A&M,17783,2014-15,2015
148,596478,Alabama A&M,80083,2013-14,2014
149,596478,Alabama A&M,78370,2012-13,2013
150,596478,Alabama A&M,13528,2011-12,2012
151,596478,Alabama A&M,96687,2010-11,2011
152,596478,Alabama A&M,27316,2009-10,2010
153,596478,Alabama A&M,319648,2008-09,2009
154,596478,Alabama A&M,235297,2007-08,2008
155,596478,Alabama A&M,234358,2006-07,2007
156,596478,Alabama A&M,196472,2005-06,2006
157,596478,Alabama A&M,348502,2004-05,2005
158,596478,Alabama A&M,279324,2003-04,2004
159,596478,Alabama A&M,318748,2002-03,2003
160,596478,Alabama A&M,164328,2001-02,2002
161,596478,Alabama A&M,389530,2000-01,2001
162,596478,Alabama A&M,163436,1999-00,1900
163,596478,Alabama A&M,347624,1998-99,1999
164,596479,Alabama St.,614847,2025-26,2026
165,596479,Alabama St.,596479,2024-25,2025
166,596479,Alabama St.,573997,2023-24,2024
167,596479,Alabama St.,548076,2022-23,2023
168,596479,Alabama St.,526341,2021-22,2022
169,596479,Alabama St.,508956,2020-21,2021
170,596479,Alabama St.,494242,2019-20,2020
171,596479,Alabama St.,471225,2018-19,2019
172,596479,Alabama St.,197447,2017-18,2018
173,596479,Alabama St.,65204,2016-17,2017
174,596479,Alabama St.,85260,2015-16,2016
175,596479,Alabama St.,17784,2014-15,2015
176,596479,Alabama St.,80084,2013-14,2014
177,596479,Alabama St.,78371,2012-13,2013
178,596479,Alabama St.,13529,2011-12,2012
179,596479,Alabama St.,96688,2010-11,2011
180,596479,Alabama St.,27317,2009-10,2010
181,596479,Alabama St.,319649,2008-09,2009
182,596479,Alabama St.,235298,2007-08,2008
183,596479,Alabama St.,234359,2006-07,2007
184,596479,Alabama St.,196473,2005-06,2006
185,596479,Alabama St.,348503,2004-05,2005
186,596479,Alabama St.,279325,2003-04,2004
187,596479,Alabama St.,318749,2002-03,2003
188,596479,Alabama St.,164329,2001-02,2002
189,596479,Alabama St.,389531,2000-01,2001
190,596479,Alabama St.,163437,1999-00,1900
191,596479,Alabama St.,347625,1998-99,1999
192,596483,Alcorn,614851,2025-26,2026
193,596483,Alcorn,596483,2024-25,2025
194,596483,Alcorn,574001,2023-24,2024
195,596483,Alcorn,548080,2022-23,2023
196,596483,Alcorn,526345,2021-22,2022
197,596483,Alcorn,508960,2020-21,2021
198,596483,Alcorn,494246,2019-20,2020
199,596483,Alcorn,471229,2018-19,2019
200,596483,Alcorn,197451,2017-18,2018
201,596483,Alcorn,65208,2016-17,2017
202,596483,Alcorn,85264,2015-16,2016
203,596483,Alcorn,17788,2014-15,2015
204,596483,Alcorn,80088,2013-14,2014
205,596483,Alcorn,78375,2012-13,2013
206,596483,Alcorn,13533,2011-12,2012
207,596483,Alcorn,96692,2010-11,2011
208,596483,Alcorn,27321,2009-10,2010
209,596483,Alcorn,319657,2008-09,2009
210,596483,Alcorn,235306,2007-08,2008
211,596483,Alcorn,234367,2006-07,2007
212,596483,Alcorn,196481,2005-06,2006
213,596483,Alcorn,348511,2004-05,2005
214,596483,Alcorn,279333,2003-04,2004
215,596483,Alcorn,318757,2002-03,2003
216,596483,Alcorn,164337,2001-02,2002
217,596483,Alcorn,389539,2000-01,2001
218,596483,Alcorn,163445,1999-00,1900
219,596483,Alcorn,347633,1998-99,1999
220,596484,App State,614852,2025-26,2026
221,596484,App State,596484,2024-25,2025
222,596484,App State,574002,2023-24,2024
223,596484,App State,548081,2022-23,2023
224,596484,App State,526346,2021-22,2022
225,596484,App State,508961,2020-21,2021
226,596484,App State,494247,2019-20,2020
227,596484,App State,471230,2018-19,2019
228,596484,App State,197452,2017-18,2018
229,596484,App State,65209,2016-17,2017
230,596484,App State,85265,2015-16,2016
231,596484,App State,17789,2014-15,2015
232,596484,App State,80089,2013-14,2014
233,596484,App State,78376,2012-13,2013
234,596484,App State,13534,2011-12,2012
235,596484,App State,96693,2010-11,2011
236,596484,App State,27322,2009-10,2010
237,596484,App State,319665,2008-09,2009
238,596484,App State,235314,2007-08,2008
239,596484,App State,234375,2006-07,2007
240,596484,App State,196489,2005-06,2006
241,596484,App State,348519,2004-05,2005
242,596484,App State,279340,2003-04,2004
243,596484,App State,318764,2002-03,2003
244,596484,App State,164344,2001-02,2002
245,596484,App State,389546,2000-01,2001
246,596484,App State,163452,1999-00,1900
247,596484,App State,347640,1998-99,1999
248,596706,Arizona,614767,2025-26,2026
249,596706,Arizona,596706,2024-25,2025
250,596706,Arizona,574004,2023-24,2024
251,596706,Arizona,548083,2022-23,2023
252,596706,Arizona,526348,2021-22,2022
253,596706,Arizona,508963,2020-21,2021
254,596706,Arizona,494249,2019-20,2020
255,596706,Arizona,471232,2018-19,2019
256,596706,Arizona,197454,2017-18,2018
257,596706,Arizona,65211,2016-17,2017
258,596706,Arizona,85267,2015-16,2016
259,596706,Arizona,17791,2014-15,2015
260,596706,Arizona,80091,2013-14,2014
261,596706,Arizona,78378,2012-13,2013
262,596706,Arizona,13536,2011-12,2012
263,596706,Arizona,96695,2010-11,2011
264,596706,Arizona,27324,2009-10,2010
265,596706,Arizona,319667,2008-09,2009
266,596706,Arizona,235316,2007-08,2008
267,596706,Arizona,234377,2006-07,2007
268,596706,Arizona,196491,2005-06,2006
269,596706,Arizona,348521,2004-05,2005
270,596706,Arizona,279342,2003-04,2004
271,596706,Arizona,318766,2002-03,2003
272,596706,Arizona,164346,2001-02,2002
273,596706,Arizona,389548,2000-01,2001
274,596706,Arizona,163454,1999-00,1900
275,596706,Arizona,347642,1998-99,1999
276,596485,Arizona St.,614853,2025-26,2026
277,596485,Arizona St.,596485,2024-25,2025
278,596485,Arizona St.,574003,2023-24,2024
279,596485,Arizona St.,548082,2022-23,2023
280,596485,Arizona St.,526347,2021-22,2022
281,596485,Arizona St.,508962,2020-21,2021
282,596485,Arizona St.,494248,2019-20,2020
283,596485,Arizona St.,471231,2018-19,2019
284,596485,Arizona St.,197453,2017-18,2018
285,596485,Arizona St.,65210,2016-17,2017
286,596485,Arizona St.,85266,2015-16,2016
287,596485,Arizona St.,17790,2014-15,2015
288,596485,Arizona St.,80090,2013-14,2014
289,596485,Arizona St.,78377,2012-13,2013
290,596485,Arizona St.,13535,2011-12,2012
291,596485,Arizona St.,96694,2010-11,2011
292,596485,Arizona St.,27323,2009-10,2010
293,596485,Arizona St.,319666,2008-09,2009
294,596485,Arizona St.,235315,2007-08,2008
295,596485,Arizona St.,234376,2006-07,2007
296,596485,Arizona St.,196490,2005-06,2006
297,596485,Arizona St.,348520,2004-05,2005
298,596485,Arizona St.,279341,2003-04,2004
299,596485,Arizona St.,318765,2002-03,2003
300,596485,Arizona St.,164345,2001-02,2002
301,596485,Arizona St.,389547,2000-01,2001
302,596485,Arizona St.,163453,1999-00,1900
303,596485,Arizona St.,347641,1998-99,1999
304,596466,Ark.-Pine Bluff,614834,2025-26,2026
305,596466,Ark.-Pine Bluff,596466,2024-25,2025
306,596466,Ark.-Pine Bluff,573982,2023-24,2024
307,596466,Ark.-Pine Bluff,548061,2022-23,2023
308,596466,Ark.-Pine Bluff,526326,2021-22,2022
309,596466,Ark.-Pine Bluff,508941,2020-21,2021
310,596466,Ark.-Pine Bluff,494227,2019-20,2020
311,596466,Ark.-Pine Bluff,471509,2018-19,2019
312,596466,Ark.-Pine Bluff,197733,2017-18,2018
313,596466,Ark.-Pine Bluff,65490,2016-17,2017
314,596466,Ark.-Pine Bluff,85547,2015-16,2016
315,596466,Ark.-Pine Bluff,18071,2014-15,2015
316,596466,Ark.-Pine Bluff,80372,2013-14,2014
317,596466,Ark.-Pine Bluff,78657,2012-13,2013
318,596466,Ark.-Pine Bluff,13814,2011-12,2012
319,596466,Ark.-Pine Bluff,96983,2010-11,2011
320,596466,Ark.-Pine Bluff,27613,2009-10,2010
321,596466,Ark.-Pine Bluff,320423,2008-09,2009
322,596466,Ark.-Pine Bluff,236073,2007-08,2008
323,596466,Ark.-Pine Bluff,235134,2006-07,2007
324,596466,Ark.-Pine Bluff,197246,2005-06,2006
325,596466,Ark.-Pine Bluff,349272,2004-05,2005
326,596466,Ark.-Pine Bluff,280093,2003-04,2004
327,596466,Ark.-Pine Bluff,319514,2002-03,2003
328,596466,Ark.-Pine Bluff,165097,2001-02,2002
329,596466,Ark.-Pine Bluff,390301,2000-01,2001
330,596466,Ark.-Pine Bluff,164203,1999-00,1900
331,596466,Ark.-Pine Bluff,348389,1998-99,1999
332,596487,Arkansas,614855,2025-26,2026
333,596487,Arkansas,596487,2024-25,2025
334,596487,Arkansas,574006,2023-24,2024
335,596487,Arkansas,548085,2022-23,2023
336,596487,Arkansas,526350,2021-22,2022
337,596487,Arkansas,508965,2020-21,2021
338,596487,Arkansas,494251,2019-20,2020
339,596487,Arkansas,471234,2018-19,2019
340,596487,Arkansas,197456,2017-18,2018
341,596487,Arkansas,65213,2016-17,2017
342,596487,Arkansas,85269,2015-16,2016
343,596487,Arkansas,17793,2014-15,2015
344,596487,Arkansas,80093,2013-14,2014
345,596487,Arkansas,78380,2012-13,2013
346,596487,Arkansas,13538,2011-12,2012
347,596487,Arkansas,96697,2010-11,2011
348,596487,Arkansas,27326,2009-10,2010
349,596487,Arkansas,319669,2008-09,2009
350,596487,Arkansas,235318,2007-08,2008
351,596487,Arkansas,234379,2006-07,2007
352,596487,Arkansas,196493,2005-06,2006
353,596487,Arkansas,348523,2004-05,2005
354,596487,Arkansas,279344,2003-04,2004
355,596487,Arkansas,318768,2002-03,2003
356,596487,Arkansas,164348,2001-02,2002
357,596487,Arkansas,389550,2000-01,2001
358,596487,Arkansas,163456,1999-00,1900
359,596487,Arkansas,347644,1998-99,1999
360,596486,Arkansas St.,614854,2025-26,2026
361,596486,Arkansas St.,596486,2024-25,2025
362,596486,Arkansas St.,574005,2023-24,2024
363,596486,Arkansas St.,548084,2022-23,2023
364,596486,Arkansas St.,526349,2021-22,2022
365,596486,Arkansas St.,508964,2020-21,2021
366,596486,Arkansas St.,494250,2019-20,2020
367,596486,Arkansas St.,471233,2018-19,2019
368,596486,Arkansas St.,197455,2017-18,2018
369,596486,Arkansas St.,65212,2016-17,2017
370,596486,Arkansas St.,85268,2015-16,2016
371,596486,Arkansas St.,17792,2014-15,2015
372,596486,Arkansas St.,80092,2013-14,2014
373,596486,Arkansas St.,78379,2012-13,2013
374,596486,Arkansas St.,13537,2011-12,2012
375,596486,Arkansas St.,96696,2010-11,2011
376,596486,Arkansas St.,27325,2009-10,2010
377,596486,Arkansas St.,319668,2008-09,2009
378,596486,Arkansas St.,235317,2007-08,2008
379,596486,Arkansas St.,234378,2006-07,2007
380,596486,Arkansas St.,196492,2005-06,2006
381,596486,Arkansas St.,348522,2004-05,2005
382,596486,Arkansas St.,279343,2003-04,2004
383,596486,Arkansas St.,318767,2002-03,2003
384,596486,Arkansas St.,164347,2001-02,2002
385,596486,Arkansas St.,389549,2000-01,2001
386,596486,Arkansas St.,163455,1999-00,1900
387,596486,Arkansas St.,347643,1998-99,1999
388,596702,Army West Point,614763,2025-26,2026
389,596702,Army West Point,596702,2024-25,2025
390,596702,Army West Point,573925,2023-24,2024
391,596702,Army West Point,547902,2022-23,2023
392,596702,Army West Point,526289,2021-22,2022
393,596702,Army West Point,508903,2020-21,2021
394,596702,Army West Point,494490,2019-20,2020
395,596702,Army West Point,471473,2018-19,2019
396,596702,Army West Point,197697,2017-18,2018
397,596702,Army West Point,65454,2016-17,2017
398,596702,Army West Point,85511,2015-16,2016
399,596702,Army West Point,18035,2014-15,2015
400,596702,Army West Point,80336,2013-14,2014
401,596702,Army West Point,78622,2012-13,2013
402,596702,Army West Point,13779,2011-12,2012
403,596702,Army West Point,96948,2010-11,2011
404,596702,Army West Point,27577,2009-10,2010
405,596702,Army West Point,320227,2008-09,2009
406,596702,Army West Point,235876,2007-08,2008
407,596702,Army West Point,234938,2006-07,2007
408,596702,Army West Point,197051,2005-06,2006
409,596702,Army West Point,349079,2004-05,2005
410,596702,Army West Point,279902,2003-04,2004
411,596702,Army West Point,319324,2002-03,2003
412,596702,Army West Point,164907,2001-02,2002
413,596702,Army West Point,390109,2000-01,2001
414,596702,Army West Point,164015,1999-00,1900
415,596702,Army West Point,348204,1998-99,1999
416,596489,Auburn,614857,2025-26,2026
417,596489,Auburn,596489,2024-25,2025
418,596489,Auburn,574008,2023-24,2024
419,596489,Auburn,548087,2022-23,2023
420,596489,Auburn,526352,2021-22,2022
421,596489,Auburn,508967,2020-21,2021
422,596489,Auburn,494253,2019-20,2020
423,596489,Auburn,471236,2018-19,2019
424,596489,Auburn,197458,2017-18,2018
425,596489,Auburn,65215,2016-17,2017
426,596489,Auburn,85271,2015-16,2016
427,596489,Auburn,17795,2014-15,2015
428,596489,Auburn,80095,2013-14,2014
429,596489,Auburn,78382,2012-13,2013
430,596489,Auburn,13540,2011-12,2012
431,596489,Auburn,96699,2010-11,2011
432,596489,Auburn,27328,2009-10,2010
433,596489,Auburn,319674,2008-09,2009
434,596489,Auburn,235323,2007-08,2008
435,596489,Auburn,234384,2006-07,2007
436,596489,Auburn,196498,2005-06,2006
437,596489,Auburn,348528,2004-05,2005
438,596489,Auburn,279349,2003-04,2004
439,596489,Auburn,318773,2002-03,2003
440,596489,Auburn,164353,2001-02,2002
441,596489,Auburn,389555,2000-01,2001
442,596489,Auburn,163461,1999-00,1900
443,596489,Auburn,347649,1998-99,1999
444,596490,Austin Peay,614858,2025-26,2026
445,596490,Austin Peay,596490,2024-25,2025
446,596490,Austin Peay,574009,2023-24,2024
447,596490,Austin Peay,548088,2022-23,2023
448,596490,Austin Peay,526353,2021-22,2022
449,596490,Austin Peay,508968,2020-21,2021
450,596490,Austin Peay,494254,2019-20,2020
451,596490,Austin Peay,471237,2018-19,2019
452,596490,Austin Peay,197459,2017-18,2018
453,596490,Austin Peay,65216,2016-17,2017
454,596490,Austin Peay,85272,2015-16,2016
455,596490,Austin Peay,17796,2014-15,2015
456,596490,Austin Peay,80096,2013-14,2014
457,596490,Austin Peay,78383,2012-13,2013
458,596490,Austin Peay,13541,2011-12,2012
459,596490,Austin Peay,96700,2010-11,2011
460,596490,Austin Peay,27329,2009-10,2010
461,596490,Austin Peay,319680,2008-09,2009
462,596490,Austin Peay,235329,2007-08,2008
463,596490,Austin Peay,234390,2006-07,2007
464,596490,Austin Peay,196504,2005-06,2006
465,596490,Austin Peay,348534,2004-05,2005
466,596490,Austin Peay,279355,2003-04,2004
467,596490,Austin Peay,318779,2002-03,2003
468,596490,Austin Peay,164359,2001-02,2002
469,596490,Austin Peay,389561,2000-01,2001
470,596490,Austin Peay,163467,1999-00,1900
471,596490,Austin Peay,347655,1998-99,1999
472,596499,BYU,614867,2025-26,2026
473,596499,BYU,596499,2024-25,2025
474,596499,BYU,574018,2023-24,2024
475,596499,BYU,548097,2022-23,2023
476,596499,BYU,526362,2021-22,2022
477,596499,BYU,508977,2020-21,2021
478,596499,BYU,494263,2019-20,2020
479,596499,BYU,471246,2018-19,2019
480,596499,BYU,197468,2017-18,2018
481,596499,BYU,65225,2016-17,2017
482,596499,BYU,85281,2015-16,2016
483,596499,BYU,17805,2014-15,2015
484,596499,BYU,80105,2013-14,2014
485,596499,BYU,78392,2012-13,2013
486,596499,BYU,13550,2011-12,2012
487,596499,BYU,96709,2010-11,2011
488,596499,BYU,27338,2009-10,2010
489,596499,BYU,319709,2008-09,2009
490,596499,BYU,235358,2007-08,2008
491,596499,BYU,234419,2006-07,2007
492,596499,BYU,196533,2005-06,2006
493,596499,BYU,348563,2004-05,2005
494,596499,BYU,279384,2003-04,2004
495,596499,BYU,318807,2002-03,2003
496,596499,BYU,164387,2001-02,2002
497,596499,BYU,389590,2000-01,2001
498,596499,BYU,163496,1999-00,1900
499,596499,BYU,347684,1998-99,1999
500,596491,Ball St.,614859,2025-26,2026
501,596491,Ball St.,596491,2024-25,2025
502,596491,Ball St.,574010,2023-24,2024
503,596491,Ball St.,548089,2022-23,2023
504,596491,Ball St.,526354,2021-22,2022
505,596491,Ball St.,508969,2020-21,2021
506,596491,Ball St.,494255,2019-20,2020
507,596491,Ball St.,471238,2018-19,2019
508,596491,Ball St.,197460,2017-18,2018
509,596491,Ball St.,65217,2016-17,2017
510,596491,Ball St.,85273,2015-16,2016
511,596491,Ball St.,17797,2014-15,2015
512,596491,Ball St.,80097,2013-14,2014
513,596491,Ball St.,78384,2012-13,2013
514,596491,Ball St.,13542,2011-12,2012
515,596491,Ball St.,96701,2010-11,2011
516,596491,Ball St.,27330,2009-10,2010
517,596491,Ball St.,319684,2008-09,2009
518,596491,Ball St.,235333,2007-08,2008
519,596491,Ball St.,234394,2006-07,2007
520,596491,Ball St.,196508,2005-06,2006
521,596491,Ball St.,348538,2004-05,2005
522,596491,Ball St.,279359,2003-04,2004
523,596491,Ball St.,318783,2002-03,2003
524,596491,Ball St.,164363,2001-02,2002
525,596491,Ball St.,389565,2000-01,2001
526,596491,Ball St.,163471,1999-00,1900
527,596491,Ball St.,347659,1998-99,1999
528,596493,Baylor,614861,2025-26,2026
529,596493,Baylor,596493,2024-25,2025
530,596493,Baylor,574012,2023-24,2024
531,596493,Baylor,548091,2022-23,2023
532,596493,Baylor,526356,2021-22,2022
533,596493,Baylor,508971,2020-21,2021
534,596493,Baylor,494257,2019-20,2020
535,596493,Baylor,471240,2018-19,2019
536,596493,Baylor,197462,2017-18,2018
537,596493,Baylor,65219,2016-17,2017
538,596493,Baylor,85275,2015-16,2016
539,596493,Baylor,17799,2014-15,2015
540,596493,Baylor,80099,2013-14,2014
541,596493,Baylor,78386,2012-13,2013
542,596493,Baylor,13544,2011-12,2012
543,596493,Baylor,96703,2010-11,2011
544,596493,Baylor,27332,2009-10,2010
545,596493,Baylor,319688,2008-09,2009
546,596493,Baylor,235337,2007-08,2008
547,596493,Baylor,234398,2006-07,2007
548,596493,Baylor,196512,2005-06,2006
549,596493,Baylor,348542,2004-05,2005
550,596493,Baylor,279363,2003-04,2004
551,596493,Baylor,318787,2002-03,2003
552,596493,Baylor,164367,2001-02,2002
553,596493,Baylor,389569,2000-01,2001
554,596493,Baylor,163475,1999-00,1900
555,596493,Baylor,347663,1998-99,1999
556,596693,Bellarmine,614754,2025-26,2026
557,596693,Bellarmine,596693,2024-25,2025
558,596693,Bellarmine,574228,2023-24,2024
559,596693,Bellarmine,548307,2022-23,2023
560,596693,Bellarmine,526574,2021-22,2022
561,596693,Bellarmine,509202,2020-21,2021
562,596693,Bellarmine,494529,2019-20,2020
563,596693,Bellarmine,471531,2018-19,2019
564,596693,Bellarmine,197756,2017-18,2018
565,596693,Bellarmine,65512,2016-17,2017
566,596693,Bellarmine,85569,2015-16,2016
567,596693,Bellarmine,18093,2014-15,2015
568,596693,Bellarmine,80394,2013-14,2014
569,596693,Bellarmine,78679,2012-13,2013
570,596693,Bellarmine,13836,2011-12,2012
571,596693,Bellarmine,97005,2010-11,2011
572,596693,Bellarmine,27635,2009-10,2010
573,596693,Bellarmine,319689,2008-09,2009
574,596693,Bellarmine,235338,2007-08,2008
575,596693,Bellarmine,234399,2006-07,2007
576,596693,Bellarmine,196513,2005-06,2006
577,596693,Bellarmine,348543,2004-05,2005
578,596693,Bellarmine,279364,2003-04,2004
579,596693,Bellarmine,318788,2002-03,2003
580,596693,Bellarmine,164368,2001-02,2002
581,596693,Bellarmine,389570,2000-01,2001
582,596693,Bellarmine,163476,1999-00,1900
583,596693,Bellarmine,347664,1998-99,1999
584,596470,Belmont,614838,2025-26,2026
585,596470,Belmont,596470,2024-25,2025
586,596470,Belmont,573987,2023-24,2024
587,596470,Belmont,548066,2022-23,2023
588,596470,Belmont,526331,2021-22,2022
589,596470,Belmont,508946,2020-21,2021
590,596470,Belmont,494232,2019-20,2020
591,596470,Belmont,471514,2018-19,2019
592,596470,Belmont,197738,2017-18,2018
593,596470,Belmont,65495,2016-17,2017
594,596470,Belmont,85552,2015-16,2016
595,596470,Belmont,18076,2014-15,2015
596,596470,Belmont,80377,2013-14,2014
597,596470,Belmont,78661,2012-13,2013
598,596470,Belmont,13818,2011-12,2012
599,596470,Belmont,96987,2010-11,2011
600,596470,Belmont,27617,2009-10,2010
601,596470,Belmont,320481,2008-09,2009
602,596470,Belmont,236130,2007-08,2008
603,596470,Belmont,235191,2006-07,2007
604,596470,Belmont,197303,2005-06,2006
605,596470,Belmont,349327,2004-05,2005
606,596470,Belmont,280147,2003-04,2004
607,596470,Belmont,319568,2002-03,2003
608,596470,Belmont,165151,2001-02,2002
609,596470,Belmont,390353,2000-01,2001
610,596470,Belmont,164255,1999-00,1900
611,596470,Belmont,348439,1998-99,1999
612,596494,Bethune-Cookman,614862,2025-26,2026
613,596494,Bethune-Cookman,596494,2024-25,2025
614,596494,Bethune-Cookman,574013,2023-24,2024
615,596494,Bethune-Cookman,548092,2022-23,2023
616,596494,Bethune-Cookman,526357,2021-22,2022
617,596494,Bethune-Cookman,508972,2020-21,2021
618,596494,Bethune-Cookman,494258,2019-20,2020
619,596494,Bethune-Cookman,471241,2018-19,2019
620,596494,Bethune-Cookman,197463,2017-18,2018
